"COUNTRY","INDICATOR","YEAR","Unit Code","PowerCode Code","Reference Period Code","Value","Flag Codes"
"BEL","INTEREST_RATE_SMES","2012","PC","0",,2.32,
"BEL","INTEREST_RATE_SMES","2013","PC","0",,2.06,
"BEL","INTEREST_RATE_SMES","2014","PC","0",,2.09,
"BEL","INTEREST_RATE_SMES","2015","PC","0",,1.83,
"BEL","INTEREST_RATE_SMES","2016","PC","0",,1.72,
"BEL","INTEREST_RATE_SMES","2017","PC","0",,1.66,
"BEL","INTEREST_RATE_SMES","2018","PC","0",,1.6,
"BEL","INTEREST_RATE_SMES","2019","PC","0",,1.58,
"BEL","INTEREST_RATE_SMES","2020","PC","0",,1.55,
"BEL","INTEREST_RATE_LARGEFIRMS","2007","PC","0",,4.72,
"BEL","INTEREST_RATE_LARGEFIRMS","2008","PC","0",,5.05,
"BEL","INTEREST_RATE_LARGEFIRMS","2009","PC","0",,2.09,
"BEL","INTEREST_RATE_LARGEFIRMS","2010","PC","0",,1.7,
"BEL","INTEREST_RATE_LARGEFIRMS","2011","PC","0",,2.22,
"BEL","INTEREST_RATE_LARGEFIRMS","2012","PC","0",,1.74,
"BEL","INTEREST_RATE_LARGEFIRMS","2013","PC","0",,1.76,
"BEL","INTEREST_RATE_LARGEFIRMS","2014","PC","0",,1.77,
"BEL","INTEREST_RATE_LARGEFIRMS","2015","PC","0",,1.6,
"BEL","INTEREST_RATE_LARGEFIRMS","2016","PC","0",,1.34,
"BEL","INTEREST_RATE_LARGEFIRMS","2017","PC","0",,1.4,
"BEL","INTEREST_RATE_LARGEFIRMS","2018","PC","0",,1.35,
"BEL","INTEREST_RATE_LARGEFIRMS","2019","PC","0",,1.31,
"BEL","INTEREST_RATE_LARGEFIRMS","2020","PC","0",,1.4,
"BEL","INTEREST_RATE_SPREAD","2007","PC","0",,0.73,
"BEL","INTEREST_RATE_SPREAD","2008","PC","0",,0.65,
"BEL","INTEREST_RATE_SPREAD","2009","PC","0",,0.92,
"BEL","INTEREST_RATE_SPREAD","2010","PC","0",,0.81,
"BEL","INTEREST_RATE_SPREAD","2011","PC","0",,0.66,
"BEL","INTEREST_RATE_SPREAD","2012","PC","0",,0.58,
"BEL","INTEREST_RATE_SPREAD","2013","PC","0",,0.3,
"BEL","INTEREST_RATE_SPREAD","2014","PC","0",,0.32,
"BEL","INTEREST_RATE_SPREAD","2015","PC","0",,0.23,
"BEL","INTEREST_RATE_SPREAD","2016","PC","0",,0.38,
"BEL","INTEREST_RATE_SPREAD","2017","PC","0",,0.26,
"BEL","INTEREST_RATE_SPREAD","2018","PC","0",,0.25,
"BEL","INTEREST_RATE_SPREAD","2019","PC","0",,0.27,
"BEL","INTEREST_RATE_SPREAD","2020","PC","0",,0.15,
"BEL","COLLATERAL","2010","PC","0",,74.3,
"BEL","COLLATERAL","2011","PC","0",,71.9,
"BEL","COLLATERAL","2012","PC","0",,78.6,
"BEL","UTILISATION","2007","PC","0",,77.8,
"BEL","UTILISATION","2008","PC","0",,79.05,
"BEL","UTILISATION","2009","PC","0",,80.69,
"BEL","UTILISATION","2010","PC","0",,80.07,
"BEL","UTILISATION","2011","PC","0",,80.16,
"BEL","UTILISATION","2012","PC","0",,77.45,
"BEL","UTILISATION","2013","PC","0",,77.79,
"BEL","UTILISATION","2014","PC","0",,79.76,
"BEL","UTILISATION","2015","PC","0",,79.62,
"BEL","UTILISATION","2016","PC","0",,80.01,
"BEL","UTILISATION","2017","PC","0",,79.86,
"BEL","UTILISATION","2018","PC","0",,80.39,
"BEL","UTILISATION","2019","PC","0",,80.64,
"BEL","UTILISATION","2020","PC","0",,80.61,
"BEL","VC","2007","EUR","6",,502.26,
"BEL","VC","2008","EUR","6",,507.83,
"BEL","VC","2009","EUR","6",,618.05,
"BEL","VC","2010","EUR","6",,363.6,
"BEL","VC","2011","EUR","6",,411.11,
"BEL","VC","2012","EUR","6",,445.36,
"BEL","VC","2013","EUR","6",,438.09,
"BEL","VC","2014","EUR","6",,580.86,
"BEL","VC","2015","EUR","6",,548.18,
"BEL","VC","2016","EUR","6",,843.14,
"BEL","VC","2017","EUR","6",,767.18,
"BEL","VC","2018","EUR","6",,837.5,
"BEL","VC","2019","EUR","6",,1207.3,
"BEL","VC","2020","EUR","6",,1208.1,
"BEL","VC_GROWTH","2008","PC","0",,1.11,
"BEL","VC_GROWTH","2009","PC","0",,21.7,
"BEL","VC_GROWTH","2010","PC","0",,-41.17,
"BEL","VC_GROWTH","2011","PC","0",,13.07,
"BEL","VC_GROWTH","2012","PC","0",,8.33,
"BEL","VC_GROWTH","2013","PC","0",,-1.63,
"BEL","VC_GROWTH","2014","PC","0",,32.59,
"BEL","VC_GROWTH","2015","PC","0",,-5.63,
"BEL","VC_GROWTH","2016","PC","0",,53.81,
"BEL","VC_GROWTH","2017","PC","0",,-9.01,
"BEL","VC_GROWTH","2018","PC","0",,9.17,
"BEL","VC_GROWTH","2019","PC","0",,44.16,
"BEL","VC_GROWTH","2020","PC","0",,0.07,
"BEL","PAYMENT_DELAYS","2009","DAY","0",,17,
"BEL","PAYMENT_DELAYS","2010","DAY","0",,17,
"BEL","PAYMENT_DELAYS","2011","DAY","0",,15,
"BEL","PAYMENT_DELAYS","2012","DAY","0",,19,
"BEL","PAYMENT_DELAYS","2013","DAY","0",,18,
"BEL","PAYMENT_DELAYS","2014","DAY","0",,19,
"BEL","PAYMENT_DELAYS","2015","DAY","0",,13,
"BEL","PAYMENT_DELAYS","2016","DAY","0",,10,
"BEL","PAYMENT_DELAYS","2017","DAY","0",,8,
"BEL","PAYMENT_DELAYS","2018","DAY","0",,9,
"BEL","PAYMENT_DELAYS","2019","DAY","0",,7,
"BEL","PAYMENT_DELAYS","2020","DAY","0",,3,
"BEL","SME_BANKRUPTCIES","2007","NBR","0",,7650,
"BEL","SME_BANKRUPTCIES","2008","NBR","0",,8445,
"BEL","SME_BANKRUPTCIES","2009","NBR","0",,9392,
"BEL","SME_BANKRUPTCIES","2010","NBR","0",,9527,
"BEL","SME_BANKRUPTCIES","2011","NBR","0",,10188,
"BEL","SME_BANKRUPTCIES","2012","NBR","0",,10539,
"BEL","SME_BANKRUPTCIES","2013","NBR","0",,11694,
"BEL","SME_BANKRUPTCIES","2014","NBR","0",,10678,
"BEL","SME_BANKRUPTCIES","2015","NBR","0",,9728,
"BEL","SME_BANKRUPTCIES","2016","NBR","0",,9134,
"BEL","SME_BANKRUPTCIES","2017","NBR","0",,9935,
"BEL","SME_BANKRUPTCIES","2018","NBR","0",,9860,
"BEL","SME_BANKRUPTCIES","2019","NBR","0",,10567,
"BEL","SME_BANKRUPTCIES","2020","NBR","0",,7176,
"BEL","SME_BANKRUPTCIES_GROWTH","2008","PC","0",,10.39,
"BEL","SME_BANKRUPTCIES_GROWTH","2009","PC","0",,11.21,
"BEL","SME_BANKRUPTCIES_GROWTH","2010","PC","0",,1.44,
"BEL","SME_BANKRUPTCIES_GROWTH","2011","PC","0",,6.94,
"BEL","SME_BANKRUPTCIES_GROWTH","2012","PC","0",,3.45,
"BEL","SME_BANKRUPTCIES_GROWTH","2013","PC","0",,10.96,
"BEL","SME_BANKRUPTCIES_GROWTH","2014","PC","0",,-8.69,
"BEL","SME_BANKRUPTCIES_GROWTH","2015","PC","0",,-8.9,
"BEL","SME_BANKRUPTCIES_GROWTH","2016","PC","0",,-6.11,
"BEL","SME_BANKRUPTCIES_GROWTH","2017","PC","0",,8.77,
"BEL","SME_BANKRUPTCIES_GROWTH","2018","PC","0",,-0.75,
"BEL","SME_BANKRUPTCIES_GROWTH","2019","PC","0",,7.17,
"BEL","SME_BANKRUPTCIES_GROWTH","2020","PC","0",,-32.09,
"BEL","ST_LENDING_PROPORTION","2007","PC","0",,45.14,
"BEL","ST_LENDING_PROPORTION","2008","PC","0",,45.31,
"BEL","ST_LENDING_PROPORTION","2009","PC","0",,38.37,
"BEL","ST_LENDING_PROPORTION","2010","PC","0",,37.71,
"BEL","ST_LENDING_PROPORTION","2011","PC","0",,36.46,
"BEL","ST_LENDING_PROPORTION","2012","PC","0",,31.45,
"BEL","ST_LENDING_PROPORTION","2013","PC","0",,30.9,
"BEL","ST_LENDING_PROPORTION","2014","PC","0",,31.13,
"BEL","ST_LENDING_PROPORTION","2015","PC","0",,29.58,
"BEL","ST_LENDING_PROPORTION","2016","PC","0",,29.62,
"BEL","ST_LENDING_PROPORTION","2017","PC","0",,29.05,
"BEL","ST_LENDING_PROPORTION","2018","PC","0",,29.6,
"BEL","ST_LENDING_PROPORTION","2019","PC","0",,28.93,
"BEL","ST_LENDING_PROPORTION","2020","PC","0",,26,
"CAN","SME_LENDING_STOCK","2007","CAD","6",,83422,
"CAN","SME_LENDING_STOCK","2008","CAD","6",,83363,
"CAN","SME_LENDING_STOCK","2009","CAD","6",,86428,
"CAN","SME_LENDING_STOCK","2010","CAD","6",,85676,
"CAN","SME_LENDING_STOCK","2011","CAD","6",,90137,
"CAN","SME_LENDING_STOCK","2012","CAD","6",,87787,
"CAN","SME_LENDING_STOCK","2013","CAD","6",,92173,
"CAN","SME_LENDING_STOCK","2014","CAD","6",,93533,
"CAN","SME_LENDING_STOCK","2015","CAD","6",,97426,
"CAN","SME_LENDING_STOCK","2016","CAD","6",,99649,
"CAN","SME_LENDING_STOCK","2017","CAD","6",,104143,
"CAN","SME_LENDING_STOCK","2018","CAD","6",,105663,
"CAN","SME_LENDING_STOCK","2019","CAD","6",,109835,
"CAN","SME_LENDING_STOCK","2020","CAD","6",,117934,
"CAN","CORPORATE_LENDING_STOCK","2007","CAD","6",,479793,
"CAN","CORPORATE_LENDING_STOCK","2008","CAD","6",,533951,
"CAN","CORPORATE_LENDING_STOCK","2009","CAD","6",,482290,
"CAN","CORPORATE_LENDING_STOCK","2010","CAD","6",,489480,
"CAN","CORPORATE_LENDING_STOCK","2011","CAD","6",,514482,
"CAN","CORPORATE_LENDING_STOCK","2012","CAD","6",,557388,
"CAN","CORPORATE_LENDING_STOCK","2013","CAD","6",,602155,
"CAN","CORPORATE_LENDING_STOCK","2014","CAD","6",,658508,
"CAN","CORPORATE_LENDING_STOCK","2015","CAD","6",,739067,
"CAN","CORPORATE_LENDING_STOCK","2016","CAD","6",,774703,
"CAN","CORPORATE_LENDING_STOCK","2017","CAD","6",,834092,
"CAN","CORPORATE_LENDING_STOCK","2018","CAD","6",,918223,
"CAN","CORPORATE_LENDING_STOCK","2019","CAD","6",,984879,
"CAN","CORPORATE_LENDING_STOCK","2020","CAD","6",,1007005,
"CAN","SME_LENDING_PROPORTION","2007","PC","0",,17.39,
"CAN","SME_LENDING_PROPORTION","2008","PC","0",,15.61,
"CAN","SME_LENDING_PROPORTION","2009","PC","0",,17.92,
"CAN","SME_LENDING_PROPORTION","2010","PC","0",,17.5,
"CAN","SME_LENDING_PROPORTION","2011","PC","0",,17.52,
"CAN","SME_LENDING_PROPORTION","2012","PC","0",,15.75,
"CAN","SME_LENDING_PROPORTION","2013","PC","0",,15.31,
"CAN","SME_LENDING_PROPORTION","2014","PC","0",,14.2,
"CAN","SME_LENDING_PROPORTION","2015","PC","0",,13.18,
"CAN","SME_LENDING_PROPORTION","2016","PC","0",,12.86,
"CAN","SME_LENDING_PROPORTION","2017","PC","0",,12.49,
"CAN","SME_LENDING_PROPORTION","2018","PC","0",,11.51,
"CAN","SME_LENDING_PROPORTION","2019","PC","0",,11.15,
"CAN","SME_LENDING_PROPORTION","2020","PC","0",,11.71,
"CAN","CORPORATE_LENDING_FLOW","2011","CAD","6",,126179,
"CAN","CORPORATE_LENDING_FLOW","2012","CAD","6",,141639,
"CAN","CORPORATE_LENDING_FLOW","2013","CAD","6",,151027,
"CAN","CORPORATE_LENDING_FLOW","2014","CAD","6",,168678,
"CAN","CORPORATE_LENDING_FLOW","2015","CAD","6",,188351,
"CAN","CORPORATE_LENDING_FLOW","2016","CAD","6",,203990,
"CAN","CORPORATE_LENDING_FLOW","2017","CAD","6",,233939,
"CAN","CORPORATE_LENDING_FLOW","2018","CAD","6",,269722,
"CAN","CORPORATE_LENDING_FLOW","2019","CAD","6",,285676,
"CAN","CORPORATE_LENDING_FLOW","2020","CAD","6",,287710,
"CAN","SME_LENDING_FLOW","2011","CAD","6",,20176,
"CAN","SME_LENDING_FLOW","2012","CAD","6",,21670,
"CAN","SME_LENDING_FLOW","2013","CAD","6",,22806,
"CAN","SME_LENDING_FLOW","2014","CAD","6",,23129,
"CAN","SME_LENDING_FLOW","2015","CAD","6",,23971,
"CAN","SME_LENDING_FLOW","2016","CAD","6",,22761,
"CAN","SME_LENDING_FLOW","2017","CAD","6",,25217,
"CAN","SME_LENDING_FLOW","2018","CAD","6",,27185,
"CAN","SME_LENDING_FLOW","2019","CAD","6",,26823,
"CAN","SME_LENDING_FLOW","2020","CAD","6",,26764,
"CAN","NEW_LENDING_PROPORTION","2011","PC","0",,15.99,
"CAN","NEW_LENDING_PROPORTION","2012","PC","0",,15.3,
"CAN","NEW_LENDING_PROPORTION","2013","PC","0",,15.1,
"CAN","NEW_LENDING_PROPORTION","2014","PC","0",,13.71,
"CAN","NEW_LENDING_PROPORTION","2015","PC","0",,12.73,
"CAN","NEW_LENDING_PROPORTION","2016","PC","0",,11.16,
"CAN","NEW_LENDING_PROPORTION","2017","PC","0",,10.78,
"CAN","NEW_LENDING_PROPORTION","2018","PC","0",,10.08,
"CAN","NEW_LENDING_PROPORTION","2019","PC","0",,9.39,
"CAN","NEW_LENDING_PROPORTION","2020","PC","0",,9.3,
"CAN","SME_LENDING_ST","2007","CAD","6",,15056,
"CAN","SME_LENDING_ST","2011","CAD","6",,6911,
"CAN","SME_LENDING_ST","2014","CAD","6",,15600,
"CAN","SME_LENDING_ST","2017","CAD","6",,24176,
"CAN","SME_LENDING_LT","2007","CAD","6",,21118,
"CAN","SME_LENDING_LT","2011","CAD","6",,12763,
"CAN","SME_LENDING_LT","2014","CAD","6",,12400,
"CAN","SME_LENDING_LT","2017","CAD","6",,32439,
"CAN","DIRECT_LOANS","2007","CAD","9",,4.4,
"CAN","DIRECT_LOANS","2008","CAD","9",,4.1,
"CAN","DIRECT_LOANS","2009","CAD","9",,5.5,
"CAN","DIRECT_LOANS","2010","CAD","9",,4.7,
"CAN","DIRECT_LOANS","2011","CAD","9",,6,
"CAN","DIRECT_LOANS","2012","CAD","9",,5.8,
"CAN","DIRECT_LOANS","2013","CAD","9",,4.6,
"CAN","DIRECT_LOANS","2014","CAD","9",,6.5,
"CAN","DIRECT_LOANS","2015","CAD","9",,6.7,
"CAN","DIRECT_LOANS","2016","CAD","9",,7.9,
"CAN","DIRECT_LOANS","2017","CAD","9",,8,
"CAN","DIRECT_LOANS","2018","CAD","9",,8.4,
"CAN","DIRECT_LOANS","2019","CAD","9",,8.1,
"CAN","INTEREST_RATE_SMES","2007","PC","0",,7.5,
"CAN","INTEREST_RATE_SMES","2009","PC","0",,6.2,
"CAN","INTEREST_RATE_SMES","2010","PC","0",,5.8,
"CAN","INTEREST_RATE_SMES","2011","PC","0",,5.3,
"CAN","INTEREST_RATE_SMES","2012","PC","0",,5.4,
"CAN","INTEREST_RATE_SMES","2013","PC","0",,5.6,
"CAN","INTEREST_RATE_SMES","2014","PC","0",,5.1,
"CAN","INTEREST_RATE_SMES","2015","PC","0",,5.1,
"CAN","INTEREST_RATE_SMES","2016","PC","0",,5.3,
"CAN","INTEREST_RATE_SMES","2017","PC","0",,5.2,
"CAN","INTEREST_RATE_SMES","2018","PC","0",,5.7,
"CAN","INTEREST_RATE_SMES","2019","PC","0",,5.3,
"CAN","INTEREST_RATE_LARGEFIRMS","2007","PC","0",,6.1,
"CAN","INTEREST_RATE_LARGEFIRMS","2009","PC","0",,3.1,
"CAN","INTEREST_RATE_LARGEFIRMS","2010","PC","0",,2.6,
"CAN","INTEREST_RATE_LARGEFIRMS","2011","PC","0",,3,
"CAN","INTEREST_RATE_LARGEFIRMS","2012","PC","0",,3,
"CAN","INTEREST_RATE_LARGEFIRMS","2013","PC","0",,3,
"CAN","INTEREST_RATE_LARGEFIRMS","2014","PC","0",,3,
"CAN","INTEREST_RATE_LARGEFIRMS","2015","PC","0",,2.8,
"CAN","INTEREST_RATE_LARGEFIRMS","2016","PC","0",,2.7,
"CAN","INTEREST_RATE_LARGEFIRMS","2017","PC","0",,2.9,
"CAN","INTEREST_RATE_LARGEFIRMS","2018","PC","0",,3.64,
"CAN","INTEREST_RATE_LARGEFIRMS","2019","PC","0",,3.6,
"CAN","INTEREST_RATE_LARGEFIRMS","2020","PC","0",,2.7,
"CAN","INTEREST_RATE_SPREAD","2007","PC","0",,1.4,
"CAN","INTEREST_RATE_SPREAD","2009","PC","0",,3.1,
"CAN","INTEREST_RATE_SPREAD","2010","PC","0",,3.2,
"CAN","INTEREST_RATE_SPREAD","2011","PC","0",,2.3,
"CAN","INTEREST_RATE_SPREAD","2012","PC","0",,2.4,
"CAN","INTEREST_RATE_SPREAD","2013","PC","0",,2.6,
"CAN","INTEREST_RATE_SPREAD","2014","PC","0",,2.1,
"CAN","INTEREST_RATE_SPREAD","2015","PC","0",,2.3,
"CAN","INTEREST_RATE_SPREAD","2016","PC","0",,2.6,
"CAN","INTEREST_RATE_SPREAD","2017","PC","0",,2.3,
"CAN","INTEREST_RATE_SPREAD","2018","PC","0",,2.06,
"CAN","INTEREST_RATE_SPREAD","2019","PC","0",,1.7,
"CAN","COLLATERAL","2007","PC","0",,47.7,
"CAN","COLLATERAL","2009","PC","0",,56.1,
"CAN","COLLATERAL","2010","PC","0",,66.7,
"CAN","COLLATERAL","2011","PC","0",,64.8,
"CAN","COLLATERAL","2012","PC","0",,76,
"CAN","COLLATERAL","2013","PC","0",,56,
"CAN","COLLATERAL","2014","PC","0",,66.6,
"CAN","COLLATERAL","2015","PC","0",,80,
"CAN","COLLATERAL","2016","PC","0",,74,
"CAN","COLLATERAL","2017","PC","0",,64.1,
"CAN","COLLATERAL","2018","PC","0",,70,
"CAN","COLLATERAL","2019","PC","0",,72.73,
"CAN","REJECTION","2010","PC","0",,9,
"CAN","REJECTION","2011","PC","0",,8,
"CAN","REJECTION","2012","PC","0",,7,
"CAN","REJECTION","2013","PC","0",,9,
"CAN","REJECTION","2014","PC","0",,12.8,
"CAN","REJECTION","2015","PC","0",,7,
"CAN","REJECTION","2016","PC","0",,9,
"CAN","REJECTION","2017","PC","0",,9.5,
"CAN","REJECTION","2018","PC","0",,9,
"CAN","REJECTION","2019","PC","0",,8.33,
"CAN","VC","2013","EUR","9",,1.88,
"CAN","VC","2014","EUR","9",,2.06,
"CAN","VC","2015","EUR","9",,2.3,
"CAN","VC","2016","EUR","9",,3.61,
"CAN","VC","2017","EUR","9",,3.61,
"CAN","VC","2018","EUR","9",,3.42,
"CAN","VC","2019","EUR","9",,6.09,
"CAN","VC","2020","EUR","9",,4.14,
"CAN","VC_GROWTH","2014","PC","0",,9.57,
"CAN","VC_GROWTH","2015","PC","0",,11.65,
"CAN","VC_GROWTH","2016","PC","0",,56.96,
"CAN","VC_GROWTH","2017","PC","0",,0,
"CAN","VC_GROWTH","2018","PC","0",,-5.26,
"CAN","VC_GROWTH","2019","PC","0",,78.07,
"CAN","VC_GROWTH","2020","PC","0",,-32.02,
"CAN","SME_BANKRUPTCIES","2007","NBR","0",,7,
"CAN","SME_BANKRUPTCIES","2008","NBR","0",,6.6,
"CAN","SME_BANKRUPTCIES","2009","NBR","0",,5.9,
"CAN","SME_BANKRUPTCIES","2010","NBR","0",,4.6,
"CAN","SME_BANKRUPTCIES","2011","NBR","0",,4.3,
"CAN","SME_BANKRUPTCIES","2012","NBR","0",,3.8,
"CAN","SME_BANKRUPTCIES","2013","NBR","0",,3.6,
"CAN","SME_BANKRUPTCIES","2014","NBR","0",,3.4,
"CAN","SME_BANKRUPTCIES","2015","NBR","0",,3.3,
"CAN","SME_BANKRUPTCIES","2016","NBR","0",,3.1,
"CAN","SME_BANKRUPTCIES","2017","NBR","0",,2.84,
"CAN","SME_BANKRUPTCIES","2018","NBR","0",,2.79,
"CAN","SME_BANKRUPTCIES","2019","NBR","0",,2.81,
"CAN","SME_BANKRUPTCIES","2020","NBR","0",,2.14,
"CAN","SME_BANKRUPTCIES_GROWTH","2008","PC","0",,-5.71,
"CAN","SME_BANKRUPTCIES_GROWTH","2009","PC","0",,-10.61,
"CAN","SME_BANKRUPTCIES_GROWTH","2010","PC","0",,-22.03,
"CAN","SME_BANKRUPTCIES_GROWTH","2011","PC","0",,-6.52,
"CAN","SME_BANKRUPTCIES_GROWTH","2012","PC","0",,-11.63,
"CAN","SME_BANKRUPTCIES_GROWTH","2013","PC","0",,-5.26,
"CAN","SME_BANKRUPTCIES_GROWTH","2014","PC","0",,-5.56,
"CAN","SME_BANKRUPTCIES_GROWTH","2015","PC","0",,-2.94,
"CAN","SME_BANKRUPTCIES_GROWTH","2016","PC","0",,-6.06,
"CAN","SME_BANKRUPTCIES_GROWTH","2017","PC","0",,-8.39,
"CAN","SME_BANKRUPTCIES_GROWTH","2018","PC","0",,-1.76,
"CAN","SME_BANKRUPTCIES_GROWTH","2019","PC","0",,0.72,
"CAN","SME_BANKRUPTCIES_GROWTH","2020","PC","0",,-23.84,
"CAN","ST_LENDING_PROPORTION","2007","PC","0",,41.62,
"CAN","ST_LENDING_PROPORTION","2009","PC","0",,43.4,
"CAN","ST_LENDING_PROPORTION","2010","PC","0",,36.3,
"CAN","ST_LENDING_PROPORTION","2011","PC","0",,35.13,
"CAN","ST_LENDING_PROPORTION","2012","PC","0",,39,
"CAN","ST_LENDING_PROPORTION","2013","PC","0",,46,
"CAN","ST_LENDING_PROPORTION","2014","PC","0",,55.71,
"CAN","ST_LENDING_PROPORTION","2015","PC","0",,47.2,
"CAN","ST_LENDING_PROPORTION","2016","PC","0",,36.2,
"CAN","ST_LENDING_PROPORTION","2017","PC","0",,42.8,
"CAN","ST_LENDING_PROPORTION","2018","PC","0",,30.1,
"CAN","ST_LENDING_PROPORTION","2019","PC","0",,19.5,
"CZE","SME_LENDING_STOCK","2008","CZK","6",,555030,
"CZE","SME_LENDING_STOCK","2009","CZK","6",,527545,
"CZE","SME_LENDING_STOCK","2010","CZK","6",,550072,
"CZE","SME_LENDING_STOCK","2011","CZK","6",,587908,
"CZE","SME_LENDING_STOCK","2012","CZK","6",,589675,
"CZE","SME_LENDING_STOCK","2013","CZK","6",,610789,
"CZE","SME_LENDING_STOCK","2014","CZK","6",,621385,
"CZE","SME_LENDING_STOCK","2015","CZK","6",,652590,
"CZE","SME_LENDING_STOCK","2016","CZK","6",,702814,
"CZE","SME_LENDING_STOCK","2017","CZK","6",,725635,
"CZE","SME_LENDING_STOCK","2018","CZK","6",,762997,
"CZE","SME_LENDING_STOCK","2019","CZK","6",,794715,
"CZE","SME_LENDING_STOCK","2020","CZK","6",,829784,
"CZE","CORPORATE_LENDING_STOCK","2008","CZK","6",,850765,
"CZE","CORPORATE_LENDING_STOCK","2009","CZK","6",,784069,
"CZE","CORPORATE_LENDING_STOCK","2010","CZK","6",,783538,
"CZE","CORPORATE_LENDING_STOCK","2011","CZK","6",,831206,
"CZE","CORPORATE_LENDING_STOCK","2012","CZK","6",,840593,
"CZE","CORPORATE_LENDING_STOCK","2013","CZK","6",,871578,
"CZE","CORPORATE_LENDING_STOCK","2014","CZK","6",,890229,
"CZE","CORPORATE_LENDING_STOCK","2015","CZK","6",,935364,
"CZE","CORPORATE_LENDING_STOCK","2016","CZK","6",,994855,
"CZE","CORPORATE_LENDING_STOCK","2017","CZK","6",,1036136,
"CZE","CORPORATE_LENDING_STOCK","2018","CZK","6",,1097391,
"CZE","CORPORATE_LENDING_STOCK","2019","CZK","6",,1133112.7,
"CZE","CORPORATE_LENDING_STOCK","2020","CZK","6",,1135209.57,
"CZE","SME_LENDING_PROPORTION","2008","PC","0",,65.24,
"CZE","SME_LENDING_PROPORTION","2009","PC","0",,67.28,
"CZE","SME_LENDING_PROPORTION","2010","PC","0",,70.2,
"CZE","SME_LENDING_PROPORTION","2011","PC","0",,70.73,
"CZE","SME_LENDING_PROPORTION","2012","PC","0",,70.15,
"CZE","SME_LENDING_PROPORTION","2013","PC","0",,70.08,
"CZE","SME_LENDING_PROPORTION","2014","PC","0",,69.8,
"CZE","SME_LENDING_PROPORTION","2015","PC","0",,69.77,
"CZE","SME_LENDING_PROPORTION","2016","PC","0",,70.64,
"CZE","SME_LENDING_PROPORTION","2017","PC","0",,70.03,
"CZE","SME_LENDING_PROPORTION","2018","PC","0",,69.53,
"CZE","SME_LENDING_PROPORTION","2019","PC","0",,70.14,
"CZE","SME_LENDING_PROPORTION","2020","PC","0",,73.1,
"CZE","CORPORATE_LENDING_FLOW","2008","CZK","6",,866109,
"CZE","CORPORATE_LENDING_FLOW","2009","CZK","6",,780874,
"CZE","CORPORATE_LENDING_FLOW","2010","CZK","6",,667977,
"CZE","CORPORATE_LENDING_FLOW","2011","CZK","6",,599089,
"CZE","CORPORATE_LENDING_FLOW","2012","CZK","6",,694944,
"CZE","CORPORATE_LENDING_FLOW","2013","CZK","6",,500502,
"CZE","CORPORATE_LENDING_FLOW","2014","CZK","6",,544725,
"CZE","CORPORATE_LENDING_FLOW","2015","CZK","6",,607585,
"CZE","CORPORATE_LENDING_FLOW","2016","CZK","6",,510582,
"CZE","CORPORATE_LENDING_FLOW","2017","CZK","6",,457935,
"CZE","CORPORATE_LENDING_FLOW","2018","CZK","6",,461843.1,
"CZE","CORPORATE_LENDING_FLOW","2019","CZK","6",,521126.2,
"CZE","CORPORATE_LENDING_FLOW","2020","CZK","6",,590210.61,
"CZE","SME_LENDING_FLOW","2008","CZK","6",,207237,
"CZE","SME_LENDING_FLOW","2009","CZK","6",,147740,
"CZE","SME_LENDING_FLOW","2010","CZK","6",,123398,
"CZE","SME_LENDING_FLOW","2011","CZK","6",,124117,
"CZE","SME_LENDING_FLOW","2012","CZK","6",,129830,
"CZE","SME_LENDING_FLOW","2013","CZK","6",,86660,
"CZE","SME_LENDING_FLOW","2014","CZK","6",,97764,
"CZE","SME_LENDING_FLOW","2015","CZK","6",,118217,
"CZE","SME_LENDING_FLOW","2016","CZK","6",,100464,
"CZE","SME_LENDING_FLOW","2017","CZK","6",,101243,
"CZE","SME_LENDING_FLOW","2018","CZK","6",,97925.1,
"CZE","SME_LENDING_FLOW","2019","CZK","6",,92273.8,
"CZE","SME_LENDING_FLOW","2020","CZK","6",,119820.88,
"CZE","NEW_LENDING_PROPORTION","2008","PC","0",,23.93,
"CZE","NEW_LENDING_PROPORTION","2009","PC","0",,18.92,
"CZE","NEW_LENDING_PROPORTION","2010","PC","0",,18.47,
"CZE","NEW_LENDING_PROPORTION","2011","PC","0",,20.72,
"CZE","NEW_LENDING_PROPORTION","2012","PC","0",,18.68,
"CZE","NEW_LENDING_PROPORTION","2013","PC","0",,17.31,
"CZE","NEW_LENDING_PROPORTION","2014","PC","0",,17.95,
"CZE","NEW_LENDING_PROPORTION","2015","PC","0",,19.46,
"CZE","NEW_LENDING_PROPORTION","2016","PC","0",,19.68,
"CZE","NEW_LENDING_PROPORTION","2017","PC","0",,22.11,
"CZE","NEW_LENDING_PROPORTION","2018","PC","0",,21.2,
"CZE","NEW_LENDING_PROPORTION","2019","PC","0",,17.71,
"CZE","NEW_LENDING_PROPORTION","2020","PC","0",,20.3,
"CZE","LOAN_GUARANTEES","2008","CZK","6",,3529,
"CZE","LOAN_GUARANTEES","2009","CZK","6",,6369,
"CZE","LOAN_GUARANTEES","2010","CZK","6",,6593,
"CZE","LOAN_GUARANTEES","2011","CZK","6",,472,
"CZE","LOAN_GUARANTEES","2012","CZK","6",,1534,
"CZE","LOAN_GUARANTEES","2013","CZK","6",,3251,
"CZE","LOAN_GUARANTEES","2014","CZK","6",,4010,
